id,name,slot,tier,itemlevel,armor_type,classes,weapon_min_dmg,weapon_max_dmg,delay,damage_rating,skill,wieldstyle,gamelink,adorning,aeautoattackchance,agility,all,arcane,armormitigationincrease,attackspeed,basemodifier,blockchance,combatskills,craftingskills,critbonus,critchance,doubleattackchance,dps,elemental,flurry,harvestingskills,intelligence,maxhpperc,spelltimecastpct,spelltimereusepct,stamina,strength,tinkering,wisdom
1485801938,Token of the Healing Spirit,Charm,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1485801938 1703906624:Token of the Healing Spirit\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
4067922167,Gnomish Medium's Strap,Waist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -227045129 1007901915:Gnomish Medium's Strap\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
3496755356,Bone Spike of the Kobold,Ear,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -798211940 1578269785:Bone Spike of the Kobold\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
4244175207,Girdle of Spirits and Lies,Waist,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -50792089 -1574047589:Girdle of Spirits and Lies\/a,,,,,,,,,,4,,,,,,,,,,,,,12,12,,
2356561229,Tainted Ring of Immortality,Finger,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1938406067 -1715985667:Tainted Ring of Immortality\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
1921704446,Werewolf Ring of the Unkind,Finger,TREASURED,61,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1921704446 1079758087:Werewolf Ring of the Unkind\/a,,,,,244,,,2.4,,14,,0.5,1.6,,7.2,,,,,,,,37,37,,
1626978401,Shiny Stenciled Stalker Bracelet,Wrist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1626978401 1647033749:Shiny Stenciled Stalker Bracelet\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
2307741527,Dwarven Hoop,Ear,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1987225769 1877161618:Dwarven Hoop\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
4044261123,Halfling Medium's Strap,Waist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -250706173 1494772398:Halfling Medium's Strap\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
3639270855,Signet of Uncontrolled Waters,Finger,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -655696441 -1862201106:Signet of Uncontrolled Waters\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
3355486746,Hoop of the Champion Spirit,Ear,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -939480550 905883577:Hoop of the Champion Spirit\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
2710673842,Earring of Intended Workings,Ear,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1584293454 328384395:Earring of Intended Workings\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
320427098,Gnomish Medium's Girdle,Waist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 320427098 -865205793:Gnomish Medium's Girdle\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
3881409794,Stenciled Stalker Armlet,Wrist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -413557502 -1730784305:Stenciled Stalker Armlet\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
661665063,Earhoop of Coiled Wires,Ear,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 661665063 447409196:Earhoop of Coiled Wires\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
526817656,Halfling Healer's Strap,Waist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 526817656 1620628441:Halfling Healer's Strap\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
4008341483,Engraved Evokers Armlet,Wrist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -286625813 2116812619:Engraved Evokers Armlet\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
3997680366,Earhoop of Gnomish Inventions,Ear,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -297286930 810974811:Earhoop of Gnomish Inventions\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
4157166331,Gnomish Stalker's Strap,Waist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -137800965 341753751:Gnomish Stalker's Strap\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
4282261392,Halfling Stalker's Strap,Waist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -12705904 877932818:Halfling Stalker's Strap\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
3843194002,Signet of Twisted Cogs,Finger,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -451773294 -1311748417:Signet of Twisted Cogs\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
2690104419,Polished Acolyte's Circlet,Wrist,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1604862877 1169709843:Polished Acolyte's Circlet\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
1894432292,Clockwork Casting Grease,Charm,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1894432292 1955983208:Clockwork Casting Grease\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
2581932768,Gnomish Facet of Good Intentions,Ear,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1713034528 -572934879:Gnomish Facet of Good Intentions\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
3630960565,Totem of the Deft,Charm,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -664006731 -953284832:Totem of the Deft\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
3323533745,Hoop of Vindication,Ear,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -971433551 1553055035 0 0 0:Hoop of Vindication\/a,,,,,45,,,,,4,,,,,,,,,,,,,12,12,,
4123651496,Gnomish Healer's Medallion,Neck,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -171315800 -1996070494:Gnomish Healer's Medallion\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
3771078417,Band of the Harpy,Finger,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -523888879 -971858439:Band of the Harpy\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
90659360,Gnomish Medium's Medallion,Neck,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 90659360 -773378981:Gnomish Medium's Medallion\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
3374168249,Coiled Spring Keyring,Charm,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -920799047 -2032201809:Coiled Spring Keyring\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
2683864028,Earring of Shakey Ground,Ear,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1611103268 1147291629:Earring of Shakey Ground\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
213135629,Earhoop of the Champion Spirit,Ear,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 213135629 -957794106:Earhoop of the Champion Spirit\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
548502909,Band of Unending Wars,Finger,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 548502909 -223032444:Band of Unending Wars\/a,,,,,,,,,,4,,,,,,,,,,,,,11,11,,
2808861466,Mossy Canvas Traveler's Cloak,Cloak,HANDCRAFTED,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1486105830 -96657626:Mossy Canvas Traveler's Cloak\/a,,,,,,,,,,2,,,,,,,,,,,,,5,6,,
2182081004,Crushbone Thaumaturgist Cloak,Cloak,LEGENDARY,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -2112886292 -1101954483:Crushbone Thaumaturgist Cloak\/a,,,,,,,,,,3,,,,,,,,,,,,,9,9,,
2812047944,Lucky Gambler's Dice,Charm,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1482919352 222392190:Lucky Gambler's Dice\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
167089402,Polished Arcanist's Circlet,Wrist,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 167089402 337035971:Polished Arcanist's Circlet\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
3905425244,Stud of the Runnyeye Goblin,Ear,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -389542052 1014321491:Stud of the Runnyeye Goblin\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
152512547,Stud of Mechanical Servitude,Ear,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 152512547 -192632239:Stud of Mechanical Servitude\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
3747975104,Calcium Caked Conjuror's Circlet,Wrist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -546992192 1777272554:Calcium Caked Conjuror's Circlet\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
2649529456,Earring of Gnomish Spirit,Ear,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1645437840 -124852275:Earring of Gnomish Spirit\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
2941457673,Blessed Clover Bracelet,Wrist,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1353509623 1109158477:Blessed Clover Bracelet\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
4203153831,Crystal of Unknown Auras,Charm,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -91813465 1726501005:Crystal of Unknown Auras\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
4128714333,Signet of Flowing Rivers,Finger,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -166252963 -997966888:Signet of Flowing Rivers\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
2963201108,Band of Flowing Rivers,Finger,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1331766188 -65824067:Band of Flowing Rivers\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
636570057,Enchanted Clover Bracelet,Wrist,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 636570057 1295334559:Enchanted Clover Bracelet\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
2277216805,Cog Constable's Circlet,Wrist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -2017750491 -681205652:Cog Constable's Circlet\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
570933071,Medium's Chain of Enchanted Energy,Neck,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 570933071 1191171945:Medium's Chain of Enchanted Energy\/a,,,,,,,,,,4,,,,,,,,,,,,,11,11,,
204673982,War Medallion Earring,Ear,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 204673982 -2120974883:War Medallion Earring\/a,,,,,,,,,,4,,,,,,,,,,,,,12,12,,
3522042672,Bugbear Bone Bangle,Wrist,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -772924624 -1756297582:Bugbear Bone Bangle\/a,,,,,45,,,,,4,,,,,,,,,,,,,12,12,,
4002806580,Loop of Eternal Enchantments,Finger,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -292160716 -327786500:Loop of Eternal Enchantments\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
3707876152,Fae Bone Bangle,Wrist,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -587091144 872326312:Fae Bone Bangle\/a,,,,,,,,,,4,,,,,,,,,,,,,12,12,,
559575532,Kobold Bone Girdle,Waist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 559575532 587574032:Kobold Bone Girdle\/a,,,,,,,,,,4,,,,,,,,,,,,,12,12,,
4193315291,Calcium Caked Conniver's Circlet,Wrist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -101652005 -2057679809:Calcium Caked Conniver's Circlet\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
2374662916,Defender's Chain of Enchanted Energy,Neck,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1920304380 -1335490101:Defender's Chain of Enchanted Energy\/a,,,,,,,,,,4,,,,,,,,,,,,,11,11,,
2994279447,Thule's Runed Band,Finger,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1300687849 -1552969525:Thule's Runed Band\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
3670804262,Illuminated Wand Shard,Charm,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -624163034 1178842416:Illuminated Wand Shard\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
90475682,Hammerborn Silver Band,Finger,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 90475682 1792783302:Hammerborn Silver Band\/a,,,,,,,,,,4,,,,,,,,,,,,,12,12,,
119355051,Bobick Deputy's Armband,Wrist,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 119355051 40839955:Bobick Deputy's Armband\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
4252642574,Totem of Sustained Wounding,Charm,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -42324722 -1572817698:Totem of Sustained Wounding\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
3334003191,Braided Fur Ring,Finger,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -960964105 83741503:Braided Fur Ring\/a,,,,,45,,,,,4,,,,,,,,,,,,,12,12,,
671418892,Emblem of Erollisi's Kiss,Neck,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 671418892 -663443269:Emblem of Erollisi's Kiss\/a,,,,,,,,,,4,,,,,,,,,,,,,12,12,,
3978684195,Bristlebane's Lucky Coin,Ear,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -316283101 -1573754891:Bristlebane's Lucky Coin\/a,,,,,45,,,,,4,,,,,,,,,,,,,12,12,,
