id,name,slot,tier,itemlevel,armor_type,classes,weapon_min_dmg,weapon_max_dmg,delay,damage_rating,gamelink,abilitydoubleattackchance,aeautoattackchance,agility,all,arcane,armormitigationincrease,attackspeed,basemodifier,blockchance,combatskills,critbonus,critchance,doubleattackchance,dps,elemental,fervor,flurry,hategainmod,health,intelligence,mana,maxhpperc,noxious,ripostechance,spelltimecastpct,spelltimereusepct,stamina,strength,wisdom
3311749273,Snuffing the Fireknight,,,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -983218023 917990331:Snuffing the Fireknight\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448164615,Grey Warg with Green Saddle,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -846802681 1046273503:Grey Warg with Green Saddle\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930427951,squishy blood sack,,,20,,,0,0,0,0,\aITEM 930427951 -1400200082:squishy blood sack\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315975519,reptile eye,,,20,,,0,0,0,0,\aITEM 1315975519 742166302:reptile eye\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390632838,green edible mushroom,,,55,,,0,0,0,0,\aITEM 1390632838 106398964:green edible mushroom\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540578408,a vial of darkness,,,60,,,0,0,0,0,\aITEM -1754388888 -1887947218:a vial of darkness\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122829916,Thick Horned Leather Pelt,,,70,,,0,0,0,0,\aITEM 1122829916 -1371548257:Thick Horned Leather Pelt\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414127537,barbarian blood vial,,,55,,,0,0,0,0,\aITEM 1414127537 896386569:barbarian blood vial\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884183128,Dabbler's Blueprints 0.007,,UNCOMMON,30,,,0,0,0,0,\aITEM 884183128 -1619017008:Dabbler's Blueprints 0.007\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221801322,ferrite cluster,,,70,,,0,0,0,0,\aITEM 1221801322 291489761:ferrite cluster\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985343208,Advanced Jeweler Volume 45,,UNCOMMON,40,,jeweler,0,0,0,0,\aITEM 1985343208 -1860412741:Advanced Jeweler Volume 45\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577251774,reptile meat,,,0,,,0,0,0,0,\aITEM 1577251774 352911834:reptile meat\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510027421,Faerlie Ale,Drink,,10,,,0,0,0,0,\aITEM 1510027421 -1163924038:Faerlie Ale\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546606797,Bristlebane grain,,,0,,,0,0,0,0,\aITEM -1748360499 188075843:Bristlebane grain\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488299175,Dhume,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -806668121 1828414812:Dhume\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2827500032,noose,,TREASURED,55,,,0,0,0,0,\aITEM -1467467264 115021156:noose\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718555753,Kyll's Spectral Hammer,,,0,,,0,0,0,0,\aITEM 1718555753 -264652002:Kyll's Spectral Hammer\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3921402300,Sableflame Nightmare,,FABLED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -373564996 1662776908:Sableflame Nightmare\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3892961358,Appaloosa Pack Horse,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -402005938 1575187220:Appaloosa Pack Horse\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937644320,a captured shrumbler hatchling,,,0,,,0,0,0,0,\aITEM 937644320 -1332766034:a captured shrumbler hatchling\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4052105730,Palomino Pack Horse,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -242861566 -918787638:Palomino Pack Horse\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130402187,Advanced Tailor Volume 25,,UNCOMMON,20,,tailor,0,0,0,0,\aITEM 1130402187 -238212436:Advanced Tailor Volume 25\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558700005,Energized Tinkerfest Hovercog,,TREASURED,0,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -736267291 -251554543:Energized Tinkerfest Hovercog\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83956392,Energized Tinkerfest Hovercog,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 83956392 1646469895:Energized Tinkerfest Hovercog\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617787154,Illuminated Tinkerfest Hovercog,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1677180142 -475281351:Illuminated Tinkerfest Hovercog\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273636267,Tinkerer's Uneasy Button,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 273636267 1015459190:Tinkerer's Uneasy Button\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960392052,Etheric Spiriphone,,TREASURED,60,,,0,0,0,0,\aITEM 1960392052 1860365001:Etheric Spiriphone\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655527627,vial of bixie blood,,,70,,,0,0,0,0,\aITEM 1655527627 -593145676:vial of bixie blood\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822054231,container of fingerlings,,,0,,,0,0,0,0,\aITEM 1822054231 -81940767:container of fingerlings\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249248349,rough kunzite,,,70,,,0,0,0,0,\aITEM 1249248349 322303914:rough kunzite\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249303387,Crushed Mortartoe Mine Ore,,,0,,,0,0,0,0,\aITEM 1249303387 614837066:Crushed Mortartoe Mine Ore\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970176480,Tinkerer's Gear Bundle,,TREASURED,0,,,0,0,0,0,\aITEM 1970176480 518870673:Tinkerer's Gear Bundle\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073717231,Balarus Verimisilian's Armor,,,0,,,0,0,0,0,\aITEM 1073717231 -1591955794:Balarus Verimisilian's Armor\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672126915,Turtle Shell,,,0,,,0,0,0,0,\aITEM 1672126915 -1808094302:Turtle Shell\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561263610,Advanced Woodworker Volume 49,,UNCOMMON,40,,woodworker,0,0,0,0,\aITEM 1561263610 427966970:Advanced Woodworker Volume 49\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535056919,Cupid's Wall Mounted Bow of Love,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -759910377 654488714:Cupid's Wall Mounted Bow of Love\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394204068,Apprentice Blueprints 0.005,,UNCOMMON,10,,,0,0,0,0,\aITEM 1394204068 -625182865:Apprentice Blueprints 0.005\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418917961,cracked mining pick,,TREASURED,55,,,0,0,0,0,\aITEM 1418917961 -585893019:cracked mining pick\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308222072,teasel gourd seed,,TREASURED,55,,,0,0,0,0,\aITEM 1308222072 -1348064975:teasel gourd seed\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742255457,Dual Tailflower Buds,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -552711839 650321358:Dual Tailflower Buds\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401361418,Experimenter's Blueprints 0.006,,UNCOMMON,50,,,0,0,0,0,\aITEM -1893605878 -2101359288:Experimenter's Blueprints 0.006\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578089933,The Estate of Rest - Page 7,,,55,,,0,0,0,0,\aITEM 1578089933 945115158:The Estate of Rest - Page 7\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982553462,pristine Fae bone,,,55,,,0,0,0,0,\aITEM 1982553462 -1614643258:pristine Fae bone\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210106779,Fabled Faydwer Plate Pattern: Legs,,LEGENDARY,70,,,0,0,0,0,\aITEM -1084860517 439773754:Fabled Faydwer Plate Pattern: Legs\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166898111,Rectangular Banded Bronze Door,,,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 166898111 1265224623:Rectangular Banded Bronze Door\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417524678,Rectangular Iron Reinforced Wooden Door,,,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 417524678 587863713:Rectangular Iron Reinforced Wooden Door\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537882143,Rectangular Bronze Door,,,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 537882143 1948355881:Rectangular Bronze Door\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968980025,Arched Reinforced Bronze Door,,,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1325987271 359092105:Arched Reinforced Bronze Door\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789620897,a kobold heart,,TREASURED,0,,,0,0,0,0,\aITEM -1505346399 247536170:a kobold heart\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557655583,ancient Fae bone,,,55,,,0,0,0,0,\aITEM -1737311713 -768355404:ancient Fae bone\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648037561,pollen coated claw,,,10,,,0,0,0,0,\aITEM 1648037561 -1618701324:pollen coated claw\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426252388,Vial of Evil Eye Bile,,,0,,,0,0,0,0,\aITEM 426252388 1494685251:Vial of Evil Eye Bile\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441537447,"Unrest Main Door Key, Second Half",,,0,,,0,0,0,0,"\aITEM 441537447 1173080052:Unrest Main Door Key, Second Half\/a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406767981,"living flow urn, empty",,,0,,,0,0,0,0,"\aITEM 406767981 1601788241:living flow urn, empty\/a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671513329,Blessed Earth,,,0,,,0,0,0,0,\aITEM 1671513329 733757852:Blessed Earth\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676101118,Choose One: D'Morte Vampire Cloth Bonus Armor Set,,FABLED,0,,,0,0,0,0,\aITEM -1618866178 966305205:Choose One: D'Morte Vampire Cloth Bonus Armor Set\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907491565,Fulgation's Grappling Hook,,,0,,,0,0,0,0,\aITEM 1907491565 -1187883231:Fulgation's Grappling Hook\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990586138,a crawler hatchling,,,0,,,0,0,0,0,\aITEM 1990586138 -552917510:a crawler hatchling\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624095715,Philip's Experiment,,,0,,,0,0,0,0,\aITEM 1624095715 2110343633:Philip's Experiment\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101975051,bloody ankexfen totem,,,55,,,0,0,0,0,\aITEM 1101975051 619589024:bloody ankexfen totem\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853254134,yellow mineral water,,TREASURED,55,,,0,0,0,0,\aITEM 1853254134 368580939:yellow mineral water\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754919693,Experimenter's Blueprints 0.008,,UNCOMMON,60,,,0,0,0,0,\aITEM 1754919693 1500300402:Experimenter's Blueprints 0.008\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367350802,19 year guide note,,,0,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -1927616494 -526166100:19 year guide note\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376107322,Gnomish Currency Exchange,,,0,,,0,0,0,0,\aITEM -1918859974 492756579:Gnomish Currency Exchange\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115640453,a heart of fear,,,0,,,0,0,0,0,\aITEM 2115640453 -887081128:a heart of fear\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961261609,a sharp spine,,,0,,,0,0,0,0,\aITEM 1961261609 -872122557:a sharp spine\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986497676,crushbone oracle insignia,,,55,,,0,0,0,0,\aITEM 1986497676 -446951087:crushbone oracle insignia\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138901644,a brownie pancreas,,TREASURED,0,,,0,0,0,0,\aITEM 2138901644 115732775:a brownie pancreas\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024421297,Illusionary Powder,,TREASURED,60,,,0,0,0,0,\aITEM 1024421297 1228969788:Illusionary Powder\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460904124,Ritual Dagger,,TREASURED,60,,,0,0,0,0,\aITEM -1834063172 551612362:Ritual Dagger\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034018458,Blue Love Locket Blossom,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1260948838 16302442:Blue Love Locket Blossom\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575144904,Cut Cinder Agate,,TREASURED,25,,,0,0,0,0,\aITEM 1575144904 -604139422:Cut Cinder Agate\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096402,Advanced Alchemist Volume 68,,,60,,alchemist,0,0,0,0,\aITEM -1796870894 -993197689:Advanced Alchemist Volume 68\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583720843,Long Draw Overlook Tower Mouthpiece,,,60,,,0,0,0,0,\aITEM 1583720843 -1356633313:Long Draw Overlook Tower Mouthpiece\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619650184,Stonejaw on the Hills,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -675317112 -1461428530:Stonejaw on the Hills\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405862490,All Purpose Sprocket,,TREASURED,1,,,0,0,0,0,\aITEM -1889104806 656905676:All Purpose Sprocket\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732959742,"Unrest Main Door Key, First Half",,,0,,,0,0,0,0,"\aITEM 732959742 -913215403:Unrest Main Door Key, First Half\/a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199726943,Commander's New Clothes,,,0,,,0,0,0,0,\aITEM -2095240353 -1770277957:Commander's New Clothes\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080426120,a tainted sprout,,,0,,,0,0,0,0,\aITEM 1080426120 451180520:a tainted sprout\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3340865134,Petamorph Wand: Immolated Lexicon,,TREASURED,0,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -954102162 -329740490:Petamorph Wand: Immolated Lexicon\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147442394,red tunarian vase,,,55,,,0,0,0,0,\aITEM 1147442394 -889070160:red tunarian vase\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439919737,Clockwork Encephalocortex,,,0,,,0,0,0,0,\aITEM 439919737 -1508796809:Clockwork Encephalocortex\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398130488,Frock of Flame Armor Crate,,TREASURED,0,,,0,0,0,0,\aITEM 398130488 -63134468:Frock of Flame Armor Crate\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158557981,Rectangular Iron Reinforced Door,,,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -136409315 1163083100:Rectangular Iron Reinforced Door\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772727133,Rectangular Iron-Banded Wooden Door,,,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -522240163 1412511633:Rectangular Iron-Banded Wooden Door\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922483951,Faydwer Cloth Pattern: Feet,,LEGENDARY,70,,,0,0,0,0,\aITEM 1922483951 -1950429185:Faydwer Cloth Pattern: Feet\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280473379,Choose One: D'Morte Vampire Heritage Weapons Crate,,FABLED,0,,,0,0,0,0,\aITEM -2014493917 -181684513:Choose One: D'Morte Vampire Heritage Weapons Crate\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138218146,Belizor Flamemaw,,TREASURED,0,,,0,0,0,0,\aITEM -156749150 1726999879:Belizor Flamemaw\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290136863,Band of the Chosen [Season IV: Charged],,,0,,,0,0,0,0,\aITEM 290136863 -1888148553:Band of the Chosen [Season IV: Charged]\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4043519996,Plunder the Pumpkin King [Season IV: Charged],,,0,,,0,0,0,0,\aITEM -251447300 -1596889581:Plunder the Pumpkin King [Season IV: Charged]\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725728330,Island Beach Bar Stools,,TREASURED,0,,,0,0,0,0,\aITEM 725728330 1717758434:Island Beach Bar Stools\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001981699,Black Warg with Green Saddle,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -292985597 -2071367102:Black Warg with Green Saddle\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335760566,Advanced Weaponsmith Volume 69,,,60,,weaponsmith,0,0,0,0,\aITEM 1335760566 160380563:Advanced Weaponsmith Volume 69\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50349235,The Spellborn Relic [Season IV: Charged],,,0,,,0,0,0,0,\aITEM 50349235 230160839:The Spellborn Relic [Season IV: Charged]\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720850742,appropriated sigil of phenomenon,,,55,,,0,0,0,0,\aITEM 720850742 -1999793867:appropriated sigil of phenomenon\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591417978,Pyre Elemental Plushie,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -703549318 -320104477:Pyre Elemental Plushie\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275485469,Ro Bed of Coals,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -2019481827 325337637:Ro Bed of Coals\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241544008,Advanced Alchemist Volume 47,,UNCOMMON,40,,alchemist,0,0,0,0,\aITEM 1241544008 1715764884:Advanced Alchemist Volume 47\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688426331,The Estate of Rest - Page 6,,,55,,,0,0,0,0,\aITEM 688426331 -1435155379:The Estate of Rest - Page 6\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47876950,Advanced Woodworker Volume 35,,UNCOMMON,30,,woodworker,0,0,0,0,\aITEM 47876950 -653474613:Advanced Woodworker Volume 35\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749704257,Incomplete Hymn of Tranquility,,,0,,,0,0,0,0,\aITEM -545263039 -1393656291:Incomplete Hymn of Tranquility\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357493866,From Daughter to Father - Page 2,,,55,,,0,0,0,0,\aITEM 1357493866 -1368714649:From Daughter to Father - Page 2\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506884631,Celestial Item: Worker Sledgemallet,,CELESTIAL,0,,,0,0,0,0,\aITEM -788082665 954951931:Celestial Item: Worker Sledgemallet\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4065991555,Nursery Door Key,,,0,,,0,0,0,0,\aITEM -228975741 364971211:Nursery Door Key\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58870015,a damaged hollow acorn,,,0,,,0,0,0,0,\aITEM 58870015 -112030868:a damaged hollow acorn\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754212332,Horned Leather Pelt,,,60,,,0,0,0,0,\aITEM 754212332 1326305227:Horned Leather Pelt\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
